,Time / Date,Active Time/Date,Area,Description,Device
11908,2023-09-01 오후 9:13,2023-09-01 오후 9:13,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11911,2023-09-01 오후 9:12,2023-09-01 오후 9:12,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11912,2023-09-01 오후 9:12,2023-09-01 오후 9:12,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11917,2023-09-01 오후 9:12,2023-09-01 오후 9:12,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11918,2023-09-01 오후 9:12,2023-09-01 오후 9:12,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11931,2023-09-01 오후 9:11,2023-09-01 오후 9:11,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11932,2023-09-01 오후 9:11,2023-09-01 오후 9:11,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11936,2023-09-01 오후 9:10,2023-09-01 오후 9:10,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11937,2023-09-01 오후 9:10,2023-09-01 오후 9:10,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11950,2023-09-01 오후 9:09,2023-09-01 오후 9:09,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11951,2023-09-01 오후 9:09,2023-09-01 오후 9:09,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11952,2023-09-01 오후 9:09,2023-09-01 오후 9:09,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11953,2023-09-01 오후 9:09,2023-09-01 오후 9:09,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11974,2023-09-01 오후 9:06,2023-09-01 오후 9:06,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11975,2023-09-01 오후 9:06,2023-09-01 오후 9:06,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11978,2023-09-01 오후 9:05,2023-09-01 오후 9:05,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11979,2023-09-01 오후 9:05,2023-09-01 오후 9:05,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11984,2023-09-01 오후 9:05,2023-09-01 오후 9:05,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11985,2023-09-01 오후 9:05,2023-09-01 오후 9:05,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11986,2023-09-01 오후 9:05,2023-09-01 오후 9:05,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11987,2023-09-01 오후 9:05,2023-09-01 오후 9:05,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11989,2023-09-01 오후 9:05,2023-09-01 오후 9:05,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11997,2023-09-01 오후 9:04,2023-09-01 오후 9:04,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11998,2023-09-01 오후 9:04,2023-09-01 오후 9:04,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
11999,2023-09-01 오후 9:04,2023-09-01 오후 9:04,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12000,2023-09-01 오후 9:04,2023-09-01 오후 9:04,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12003,2023-09-01 오후 9:03,2023-09-01 오후 9:03,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12004,2023-09-01 오후 9:03,2023-09-01 오후 9:03,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12009,2023-09-01 오후 9:02,2023-09-01 오후 9:02,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12010,2023-09-01 오후 9:02,2023-09-01 오후 9:02,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12011,2023-09-01 오후 9:02,2023-09-01 오후 9:02,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12012,2023-09-01 오후 9:02,2023-09-01 오후 9:02,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12013,2023-09-01 오후 9:02,2023-09-01 오후 9:02,UL03,"121111 Load Overhang Right Side | LHD 1, Aisle 3  OK ",                    
12014,2023-09-01 오후 9:02,2023-09-01 오후 9:02,UL03,"121111 Load Overhang Right Side | LHD 1, Aisle 3  OK ",                    
12015,2023-09-01 오후 9:01,2023-09-01 오후 9:01,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12016,2023-09-01 오후 9:01,2023-09-01 오후 9:01,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12019,2023-09-01 오후 9:00,2023-09-01 오후 9:00,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12020,2023-09-01 오후 9:00,2023-09-01 오후 9:00,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12026,2023-09-01 오후 9:00,2023-09-01 오후 9:00,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12027,2023-09-01 오후 9:00,2023-09-01 오후 9:00,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12028,2023-09-01 오후 8:59,2023-09-01 오후 8:59,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12029,2023-09-01 오후 8:59,2023-09-01 오후 8:59,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12032,2023-09-01 오후 8:59,2023-09-01 오후 8:59,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12033,2023-09-01 오후 8:59,2023-09-01 오후 8:59,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12041,2023-09-01 오후 8:57,2023-09-01 오후 8:57,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12042,2023-09-01 오후 8:57,2023-09-01 오후 8:57,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12045,2023-09-01 오후 8:56,2023-09-01 오후 8:56,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12046,2023-09-01 오후 8:56,2023-09-01 오후 8:56,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12057,2023-09-01 오후 8:55,2023-09-01 오후 8:55,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12058,2023-09-01 오후 8:55,2023-09-01 오후 8:55,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12063,2023-09-01 오후 8:54,2023-09-01 오후 8:54,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12064,2023-09-01 오후 8:54,2023-09-01 오후 8:54,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12065,2023-09-01 오후 8:53,2023-09-01 오후 8:53,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12066,2023-09-01 오후 8:53,2023-09-01 오후 8:53,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12071,2023-09-01 오후 8:52,2023-09-01 오후 8:52,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12086,2023-09-01 오후 8:52,2023-09-01 오후 8:52,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12087,2023-09-01 오후 8:52,2023-09-01 오후 8:52,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12090,2023-09-01 오후 8:52,2023-09-01 오후 8:52,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  ,                    
12091,2023-09-01 오후 8:52,2023-09-01 오후 8:52,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12092,2023-09-01 오후 8:52,2023-09-01 오후 8:52,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12095,2023-09-01 오후 8:51,2023-09-01 오후 8:51,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12096,2023-09-01 오후 8:51,2023-09-01 오후 8:51,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12101,2023-09-01 오후 8:51,2023-09-01 오후 8:51,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12102,2023-09-01 오후 8:51,2023-09-01 오후 8:51,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12106,2023-09-01 오후 8:50,2023-09-01 오후 8:50,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12107,2023-09-01 오후 8:50,2023-09-01 오후 8:50,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12108,2023-09-01 오후 8:50,2023-09-01 오후 8:49,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12109,2023-09-01 오후 8:50,2023-09-01 오후 8:49,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12115,2023-09-01 오후 8:49,2023-09-01 오후 8:49,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12116,2023-09-01 오후 8:49,2023-09-01 오후 8:49,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12117,2023-09-01 오후 8:49,2023-09-01 오후 8:49,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12118,2023-09-01 오후 8:49,2023-09-01 오후 8:49,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12126,2023-09-01 오후 8:48,2023-09-01 오후 8:48,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12130,2023-09-01 오후 8:48,2023-09-01 오후 8:47,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12131,2023-09-01 오후 8:48,2023-09-01 오후 8:47,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12134,2023-09-01 오후 8:47,2023-09-01 오후 8:47,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12135,2023-09-01 오후 8:47,2023-09-01 오후 8:47,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12137,2023-09-01 오후 8:47,2023-09-01 오후 8:47,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12138,2023-09-01 오후 8:47,2023-09-01 오후 8:47,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12156,2023-09-01 오후 8:46,2023-09-01 오후 8:46,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12157,2023-09-01 오후 8:46,2023-09-01 오후 8:46,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12160,2023-09-01 오후 8:46,2023-09-01 오후 8:46,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12161,2023-09-01 오후 8:46,2023-09-01 오후 8:46,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12162,2023-09-01 오후 8:45,2023-09-01 오후 8:45,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12163,2023-09-01 오후 8:45,2023-09-01 오후 8:45,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
12166,2023-09-01 오후 8:45,2023-09-01 오후 8:45,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
